date,region,vehicle_type,traffic,category,shipment_volume,distance_km,fuel_cost,delivery_time_hr,transport_cost,on_time
2026-02-20,South,Van,High,Clothing,30,33.870357873061145,3.272643183589313,2.714895614704577,88.75726005695792,False
2026-04-16,South,Van,Medium,Home,33,17.212145267444576,1.6899288222664497,1.6389130149092943,55.36043237018785,True
2026-02-13,West,Truck,High,Electronics,33,33.43389241885555,4.6248998898570095,2.9452135642172688,85.20479922557551,False
2026-01-24,South,Van,Low,Electronics,28,37.00241244927855,3.368682188980027,1.6715061284885535,84.04673326869603,True
2026-03-20,South,Van,Low,Electronics,39,23.65157558957693,2.4985360293953733,1.4194083718715471,63.781893642755335,True
2026-02-28,East,Van,Medium,Electronics,41,17.345844425701607,0.9889467991462866,1.4253170214341109,57.42728109733922,True
2026-04-28,West,Bike,High,Electronics,42,17.503915188890314,0.567091978359368,2.431628601017888,59.98028869640264,False
2026-02-01,South,Van,High,Electronics,41,35.151116928143686,4.565934574573747,3.224290994825405,98.7610180361452,False
2026-04-06,West,Van,Low,Home,49,48.15911168180981,4.901245835376996,2.1759346351299853,105.67650672955637,True
2026-03-29,East,Van,Low,Clothing,38,15.165194368423002,1.380519874992682,1.93142805581554,46.71985798593556,False
2026-04-15,North,Van,High,Electronics,38,14.473319549616958,1.3622229271781026,2.2635845857753183,59.71746459524186,False
2026-02-21,North,Bike,Low,Grocery,40,32.29272762607031,1.6257314477794174,1.5856700771641994,81.99938810023707,True
2026-04-23,East,Van,High,Home,43,17.2147782357002,2.0662427061757938,2.914290629886516,66.86711062335188,False
2026-03-03,South,Van,High,Home,40,33.16519845805443,3.709535607025725,2.292354160352716,91.56102634883744,False
2026-04-23,North,Bike,Medium,Electronics,42,28.188115561739814,1.3745050700166557,1.7777766245100135,77.66432041064827,True
2026-02-27,East,Bike,Medium,Home,39,23.784204277518324,1.2119043948514336,1.7233707005271817,63.401237747948,True
2026-02-21,South,Van,Medium,Electronics,31,27.97144381069519,3.527749503218521,1.7893853495314282,78.77828062289521,True
2026-01-12,South,Bike,Low,Clothing,41,27.421785322380547,0.8285610532193175,1.2444235237471064,63.442536447780185,True
2026-02-08,South,Bike,High,Clothing,51,22.38354151992442,1.2051828761489187,2.424802818051484,79.28217222894007,False
2026-01-02,East,Van,Medium,Home,44,8.192750715253549,0.921099768259677,1.8271797832266805,50.09661821612022,False
2026-01-03,South,Bike,High,Home,37,25.607856557301314,1.0589248236069704,2.66738284932165,76.95295914492114,False
2026-04-23,East,Truck,Low,Grocery,41,38.15754329457748,5.862607739088425,2.2509799468876746,90.39130472562287,True
2026-04-11,North,Truck,High,Home,50,9.521082031159288,1.065513307468842,2.171825909517688,55.37199980209579,False
2026-04-23,East,Van,Medium,Grocery,51,15.307934818749498,1.894059237784374,2.059736557000248,61.834774984517296,False
2026-02-25,South,Van,Low,Clothing,43,27.841442772894094,2.3211584961769094,1.692847115142596,78.15884901558037,True
2026-03-22,West,Bike,Low,Clothing,43,24.347326764590527,1.8171531201415057,0.9119011684893168,63.817724353188645,True
2026-02-28,South,Bike,Medium,Electronics,42,27.7006394362586,1.4905478483039225,1.7600766012220868,80.06581542096235,True
2026-04-23,West,Truck,Medium,Clothing,43,17.70613612955104,2.5428358633352413,1.7375651677240596,69.94650101274468,True
2026-01-02,East,Van,High,Grocery,47,34.462124579330755,3.166409385985306,3.2959917651290604,95.89911941063448,False
2026-01-02,North,Truck,Low,Home,45,24.4221050912119,4.249222297332204,1.0601530711548282,65.93874176927139,True
2026-04-02,West,Truck,Low,Electronics,34,30.27286970108751,4.398956843353282,1.692184062713742,85.75911223211332,True
2026-02-23,South,Van,Medium,Grocery,42,26.882496698739864,2.297400301595168,1.673633953844031,75.87140107827058,True
2026-03-28,South,Van,Medium,Home,33,25.57945471164893,3.159001238276792,2.20654352004821,72.04580432207023,False
2026-04-11,North,Bike,Medium,Electronics,45,29.64150291325317,1.223345044156328,1.7731814719906736,81.80620056321045,True
2026-04-06,South,Van,High,Clothing,48,25.678391585702556,2.653714075133749,2.387518403109765,83.48082359583537,False
2026-04-07,South,Bike,High,Grocery,36,13.288208747140391,1.09931318017449,1.9751133626850363,56.98234883082268,False
2026-01-01,South,Van,High,Home,29,33.78621143144368,3.618633121553016,3.000555338361214,89.43858202225857,False
2026-01-19,West,Van,High,Electronics,36,31.36314557623365,4.072013481146022,3.0485456348105724,91.45379436034602,False
2026-01-02,North,Van,Medium,Electronics,34,5.038346477779712,0.5,0.9026598722691356,37.46243193438477,True
2026-02-22,South,Truck,Medium,Clothing,41,18.112197436118905,2.7126605011285467,2.0181679625108724,59.45393614035083,False
2026-02-13,South,Bike,Medium,Home,36,33.381244162435266,1.7760382658134828,1.941395060264448,82.3605060744314,True
2026-03-31,North,Van,High,Clothing,37,7.557643081699496,1.0731082522367448,2.097035362069564,44.585482686713306,False
2026-02-01,South,Bike,Low,Clothing,35,32.492101937106696,2.3669460140680103,1.7393959044672458,74.74856069325753,True
2026-03-11,East,Truck,Medium,Home,37,22.728997179111744,3.556121992095234,2.230975872439808,63.97204600942272,False
2026-02-01,South,Bike,Low,Home,35,36.06254313300592,1.9214911486531976,1.2722385315627012,83.69432923781903,True
2026-04-29,North,Van,Medium,Home,38,23.98967889832083,1.8515699438002475,1.8352802401221855,74.00473057092613,True
2026-03-09,South,Bike,High,Grocery,45,17.50138806303935,1.013147878875677,2.4854779497216946,74.99572198210835,False
2026-02-24,North,Bike,High,Home,46,26.772770946832264,1.1798673975773704,2.440490411554431,82.66373805354932,False
2026-03-16,West,Van,Low,Electronics,44,23.726530594410125,2.7695820521825096,1.4209491680368187,69.37847117847923,True
2026-02-25,North,Van,High,Clothing,47,16.702339792733873,1.569387793088944,1.983876592930761,68.265595708276,False
2026-01-17,East,Bike,Medium,Grocery,45,43.96509134710248,2.3097928996241044,2.755975456625265,92.27869681197556,False
2026-02-07,West,Bike,Low,Home,40,15.260116365741167,0.5,1.2681935646048024,47.11372580759744,True
2026-01-24,South,Van,Low,Grocery,44,3.8134016244618536,0.5,0.6723613212216553,40.03709397373957,True
2026-03-10,West,Truck,Low,Home,39,38.23529071309344,6.763914228612107,2.245447311458404,92.47712646489272,True
2026-04-26,North,Bike,Low,Grocery,41,18.747928749156664,1.0894938405079908,1.0342741166707328,62.71732968679268,True
2026-04-08,East,Bike,High,Clothing,40,21.32904065130874,1.3550482007557545,2.6964011169380075,71.3709530872116,False
2026-03-11,South,Bike,Medium,Clothing,38,20.77884541833869,0.7323037645763891,1.7158309290046865,54.8730380954201,True
2026-03-27,East,Bike,High,Electronics,33,18.873137092575067,1.4320081633220043,2.591189067856682,61.3507375650955,False
2026-01-11,North,Van,Low,Electronics,43,17.104267758628986,2.1087610678130058,1.340291185960406,52.17407579763912,True
2026-04-22,North,Van,Low,Home,37,15.02864427752732,1.2169154116501042,1.206666333112454,54.79824152562091,True
2026-01-16,North,Van,Medium,Clothing,31,24.58283785534109,2.1044205286803903,1.9249731542675597,66.99654319369571,True
2026-04-07,East,Truck,Low,Grocery,43,20.382111980919284,2.829589899320216,1.710302122647331,70.08427611107699,True
2026-03-14,West,Truck,Medium,Grocery,45,30.57325971300552,4.726128063597655,2.35016774117632,89.32674424446233,False
2026-02-28,East,Van,High,Grocery,45,28.344246464545385,3.051344030190367,2.7762867369838,92.90207425114966,False
2026-03-11,North,Bike,Medium,Electronics,49,15.652390258271362,0.878158767912318,1.5084869329704509,55.398639932104494,True
2026-03-21,West,Truck,Medium,Grocery,40,24.976691484651205,4.455815729009029,1.936895353176795,74.36832786191722,True
2026-04-03,South,Truck,Low,Electronics,43,20.23945508290782,2.815384955307486,1.0118535697799975,59.02353493381778,True
2026-01-03,South,Truck,Low,Electronics,34,15.07505601629701,1.8476357865630224,0.94638090416607,52.52569591642682,True
2026-01-20,North,Truck,Low,Home,44,30.204884134636192,4.681801600701929,1.3965908613755609,73.10950169496628,True
2026-02-28,East,Van,Medium,Grocery,37,22.90807248622472,1.6434594439296697,2.1958502333059937,73.9982941914056,False
2026-02-05,North,Van,Low,Grocery,34,20.332049818465688,2.447947105268676,0.9852581556655466,55.10001946760239,True
2026-01-19,East,Van,Medium,Clothing,48,16.299894872190485,1.755572430594258,1.7856655998379494,50.96864192853977,False
2026-03-31,West,Van,Medium,Home,45,14.74856915033995,1.3964826423762189,1.739305092822178,67.62918626174273,False
2026-03-08,North,Truck,Medium,Clothing,39,41.89891221523092,6.317232600398679,2.254575877935799,100.07579733144756,True
2026-01-19,South,Truck,Low,Home,47,27.00706784666997,4.5955936181884,1.9801526796381552,67.67532134024782,True
2026-01-20,North,Van,Low,Grocery,38,14.17983866517465,1.884049630745677,1.211465470336848,49.80739435567502,True
2026-04-06,South,Bike,High,Electronics,38,26.590793084905314,1.3516262833837835,2.6005902940162477,76.9714438080188,False
2026-03-12,South,Van,Medium,Electronics,43,33.55814559115984,3.789901257672829,2.374565679112256,86.08383290031996,False
2026-02-21,South,Bike,Medium,Electronics,39,25.50765851277038,1.791437926030523,2.0052646066971134,76.47077487436819,False
2026-04-15,East,Bike,Low,Electronics,43,36.36619207919812,2.1511273658870174,1.8291325897837427,89.63649318727525,True
2026-02-02,South,Van,High,Electronics,39,10.114681721370296,0.9695823219109548,2.428550532178738,55.866401770666535,False
2026-02-09,East,Truck,Medium,Clothing,35,6.078101573578103,1.1136312122753764,1.8716675038891963,41.24732300559361,False
2026-02-08,East,Van,Low,Home,36,26.34465679668378,2.2985999743335777,1.543168729131363,74.30757182249991,True
2026-03-23,East,Truck,High,Grocery,31,26.48846529036495,4.137709626188833,3.0541159885425544,68.1098301083812,False
2026-04-14,East,Truck,Low,Clothing,40,3.0,0.5,1.129922269538185,30.10533653369781,True
2026-01-01,East,Van,Medium,Home,34,18.387815179181864,1.755281063107035,2.16228243081578,55.12779936145105,False
2026-01-11,South,Truck,Medium,Electronics,32,14.922039170548905,1.5359816160965365,1.6426467356477528,59.120449579365264,True
2026-04-02,South,Van,Low,Home,35,11.472483833671593,0.742191814399924,0.9962779791798028,41.886886863798615,True
2026-02-26,West,Van,High,Home,43,14.900624118511702,1.3459128615873068,2.312912042940217,56.706190422240894,False
2026-03-30,East,Truck,Medium,Electronics,42,29.36209021439424,4.953891614518547,2.6746534218744538,82.01787756289573,False
2026-02-19,North,Van,Medium,Electronics,44,14.843354808392624,1.68717282556302,1.1602328862781754,52.78346204845994,True
2026-01-23,South,Truck,Low,Electronics,36,15.151900788763426,2.771398033870887,1.0723908150394872,49.81181381004152,True
2026-01-31,South,Van,Low,Grocery,40,9.430752220280889,1.5495400052095518,0.9549389836830674,55.72338544584387,True
2026-04-04,West,Bike,Low,Electronics,51,35.42018678264243,2.0962993884076067,1.484837580291946,91.11698228311316,True
2026-02-11,North,Van,High,Grocery,39,27.91169128923571,2.9938596201758827,2.10904867744191,81.12791846124199,False
2026-04-09,North,Truck,Low,Electronics,39,3.0,0.5,0.9781743916927612,32.964359370279084,True
2026-01-07,South,Truck,Medium,Grocery,44,15.15983928699132,3.243777158541644,1.7194415550471958,62.35518882594391,True
2026-01-16,South,Van,Medium,Home,44,28.75666095955433,2.3814195684836195,2.009995889239102,82.20717663783236,True
2026-03-31,West,Bike,Low,Clothing,46,35.53253294084553,2.007719651440327,1.9199132012168976,86.33342350556525,True
2026-04-22,North,Truck,Medium,Home,37,31.56754883429991,5.267729620911908,2.195134030625664,81.80750040436199,False
2026-04-26,West,Truck,Low,Home,34,20.79885380767903,3.604854250079352,1.2655980978104029,52.35898099971264,True
2026-03-01,North,Bike,High,Electronics,47,6.617608252862656,0.5,1.8969270692516012,42.96724004159244,False
2026-04-23,West,Bike,Medium,Grocery,42,31.832240945201796,1.5618169006956828,1.913886539546361,82.21586208619527,True
2026-01-02,North,Bike,Low,Clothing,38,21.327928338115463,0.8135064111434018,1.386601162450102,58.53186299734824,True
2026-01-01,North,Truck,Low,Electronics,33,24.61975813153563,2.924867107083313,1.32210158566578,68.33102027558205,True
2026-02-17,East,Truck,Medium,Electronics,35,22.40321605612353,3.53114552248438,1.868852571206681,67.5108836060196,True
2026-01-12,West,Van,High,Electronics,39,11.80023450381359,0.9160976945924372,1.7741602537546517,53.34649151343917,False
2026-03-10,West,Van,Medium,Home,37,27.2782519100069,3.54168347867083,2.253914122429668,75.45728275799249,False
2026-02-06,East,Truck,Medium,Grocery,42,26.03813128002102,4.31273884558816,2.132043365692912,72.02793955625796,False
2026-02-01,West,Van,Low,Grocery,35,20.167900413766816,2.136260421041864,1.4236722903469514,69.39325253140872,True
2026-04-29,North,Truck,Low,Clothing,25,28.239952198762385,4.164477801241278,1.4936720984309326,70.70313740289649,True
2026-01-09,West,Van,Low,Grocery,33,11.634004073190246,1.2733726590885293,0.9407360630436477,37.46967137828024,True
2026-04-15,South,Van,Medium,Grocery,46,21.57897501705202,2.150649159628361,1.809375711603656,77.42998677752854,True
2026-04-09,East,Bike,High,Electronics,25,24.2351472564221,1.3642256981051144,3.086910995878177,69.398733227668,False
2026-01-19,West,Bike,Medium,Electronics,28,8.385651310784441,1.3169469189675302,1.0350775775318488,37.96407457781504,True
2026-02-17,East,Van,Low,Home,41,23.48613050247552,1.9869034328534745,1.5860121493044257,76.60193554155467,True
2026-03-21,South,Truck,Medium,Electronics,37,30.602806320131663,4.667546138728684,2.4549652464404543,81.52353308518191,False
2026-01-03,South,Bike,High,Electronics,25,21.27092168361419,1.4877754727347812,2.1842876247438823,71.47375864562942,False
2026-01-20,West,Van,Medium,Electronics,50,23.6929658773709,2.307698038320323,2.1167440999216653,76.38939768928564,False
2026-01-24,North,Bike,High,Electronics,45,29.0610963531075,2.309604127694679,2.60206442032698,84.61475076612761,False
2026-02-23,West,Van,Low,Home,37,20.509799020203545,2.4588355159766992,1.3457893084492154,57.288162130383895,True
2026-04-30,East,Van,Low,Electronics,30,21.3198234041014,1.915080770604316,1.4984432926054156,57.39943900166847,True
2026-02-02,North,Bike,High,Clothing,26,13.409668369207797,0.8293626763301709,1.7151188205402903,64.10931736849226,False
2026-01-24,East,Van,Medium,Clothing,38,23.865569004113112,2.188810815047366,2.287423496827013,70.65056972240936,False
2026-04-26,South,Truck,Low,Clothing,39,20.986363647556978,2.894390123911989,2.0942538340061843,68.013438852294,False
2026-03-16,East,Bike,Medium,Clothing,42,28.4918081554799,1.5039603576820832,2.174040270249078,77.54007700485136,False
2026-04-23,East,Van,High,Electronics,43,29.07113958764915,3.6211621795589615,2.578873997857529,81.32334847413746,False
2026-03-13,North,Truck,Medium,Clothing,42,31.12088135111593,5.159186877326092,2.1231968722216936,74.78628372488942,True
2026-02-05,South,Bike,Medium,Electronics,37,19.425656841943823,1.058251203383145,1.9110238055840416,65.70978403078313,False
2026-02-07,West,Van,Medium,Home,35,4.410770229382958,0.8146646617462873,1.074094471536693,47.107184247603456,True
2026-04-14,South,Bike,Medium,Clothing,38,30.67475771818297,1.8079900941871865,1.8529457779876333,75.7560094219511,True
2026-03-25,East,Truck,Medium,Grocery,46,27.88008867687668,3.7949618833845062,2.201636846201764,80.66100029234894,False
2026-04-09,South,Truck,High,Clothing,44,18.28237555782519,2.768456282828165,2.4338065747613875,61.77960353622529,False
2026-04-22,South,Truck,High,Clothing,37,28.994461796106037,4.461219760204776,2.8647992881594564,80.5229323986549,False
2026-03-30,South,Van,High,Electronics,37,10.962691777353823,1.4938432882388346,2.073821521198681,56.69185618177117,False
2026-04-09,South,Bike,Low,Clothing,33,33.27216191583248,1.5750571800998427,1.336153914858442,70.17038054118834,True
2026-01-25,North,Bike,Medium,Grocery,43,20.997379033853548,0.7441567878145985,1.5482989328135186,66.49582123882608,True
2026-04-03,East,Truck,High,Electronics,40,16.539651482955943,2.543149849304108,2.653260042812824,60.65295743149599,False
2026-01-18,North,Bike,Medium,Electronics,31,18.40468599385001,0.7218167028642017,1.3509977561392292,62.23105941915888,True
2026-04-20,North,Truck,High,Home,38,21.916635125998088,3.251499295717068,2.438419748961528,71.7837812345294,False
2026-03-23,North,Truck,High,Home,38,23.89189134030483,3.666847349946242,2.1505806316728724,80.36962667481039,False
2026-03-07,North,Truck,Medium,Clothing,39,24.434522523594666,3.614981117481168,1.8607532402631115,69.39551847784766,True
2026-02-23,South,Truck,Medium,Home,43,20.133533004376883,3.5541298499621847,1.820078966080108,58.43507855763663,True
2026-02-04,East,Truck,Low,Home,39,25.802156161153317,4.635767002680753,1.9004728139941347,61.47854164460632,True
2026-03-21,West,Bike,Medium,Home,38,24.074513469000905,1.7124080751262465,1.822589558867909,60.41044835916156,True
2026-03-02,North,Truck,Medium,Electronics,42,18.171843039830406,2.0195969468540245,1.845928123960244,65.09114587478707,False
2026-02-10,West,Van,High,Electronics,28,16.816284380208625,1.4768217118860802,2.353115239743521,74.69389538566834,False
2026-04-10,East,Van,Low,Electronics,45,29.475289886053535,3.0145119844711337,2.076829282213481,78.46289000930865,True
2026-02-02,South,Van,Low,Home,44,28.71893432398115,2.184665137310486,1.549720089636556,83.19458261219249,True
2026-03-09,West,Truck,Medium,Electronics,32,24.51422719645137,3.405553942732786,1.895148412086086,74.62491860844472,True
2026-02-02,West,Truck,Low,Home,38,32.31775919391181,4.923109188901683,1.7418650326358938,76.14084670119288,True
2026-01-14,North,Truck,Low,Electronics,37,6.348051094491289,0.781909583138072,0.9288862998253492,44.526059101414624,True
2026-01-21,South,Truck,Low,Electronics,45,18.92044822643967,2.9365620548871623,1.5604828672423443,57.53382129341892,True
2026-02-17,West,Truck,Low,Grocery,46,13.5931459889882,1.4855648657185418,1.1763477532077784,49.65583693523992,True
2026-01-20,East,Van,Low,Clothing,38,44.306450386240655,4.445050232732693,1.995796807311024,96.27203646899146,True
2026-04-30,North,Truck,Medium,Home,39,30.41897838356388,4.783301037279362,2.13435373698569,79.26342638288837,False
2026-01-08,West,Truck,Medium,Grocery,38,23.28844214707552,3.614299194937897,1.7256826508945131,72.04393264389779,True
2026-01-07,West,Bike,High,Electronics,30,31.064915209615407,1.9096724464703945,2.4029362284547213,81.19618489544986,False
2026-03-08,East,Van,Medium,Home,45,34.04648097379604,3.7497389651474737,2.1722898794650254,91.81755940229876,True
2026-01-17,West,Van,Medium,Electronics,45,33.95068522371664,3.381623812550873,2.101722461444028,91.59728251191814,True
2026-02-02,West,Van,Low,Clothing,40,32.29533136590318,3.4450632908036387,1.8893030989750708,80.97258127937236,True
2026-02-17,North,Van,Low,Grocery,36,21.637137090461444,1.911902501885685,0.95582459710668,71.31562203325245,True
2026-03-17,North,Truck,Medium,Clothing,47,19.487711224644432,2.8989924962576072,2.009597221365188,71.80291564149043,False
2026-02-28,East,Van,Low,Grocery,37,15.340297380173832,1.1357033625408848,1.6384524598018957,57.48610739027177,True
2026-04-25,West,Truck,Medium,Electronics,29,28.522025400561063,4.9003549316112816,1.7649398092461546,74.65990624358591,True
2026-03-27,South,Truck,Medium,Clothing,49,22.56957838204097,3.375212213977521,1.9073613210449727,72.46167718123513,True
2026-04-29,East,Van,Medium,Clothing,36,20.233760725345235,2.603319426963878,1.7992523905576008,66.06136593972388,True
2026-01-22,East,Van,Low,Electronics,39,19.764047744449776,2.215398244077027,1.7109772791147084,59.62048087153518,True
2026-04-20,South,Van,Low,Clothing,51,37.0517336757122,3.4918840182044764,1.6412250256757157,87.83233989581156,True
2026-01-30,East,Van,Medium,Home,37,32.57412371557504,3.5332809596860635,2.0240429640640705,70.82132804475975,True
2026-02-07,West,Van,Low,Grocery,28,40.473544705153486,4.614095413330646,1.7847273206936545,92.16282133861203,True
2026-04-12,East,Bike,Medium,Grocery,43,28.761146699028977,1.5469517122254626,2.405751687475309,83.8270134679117,False
2026-04-19,South,Van,Medium,Grocery,32,24.512589962294083,2.607135154594436,1.9080061439630407,63.14892016077165,True
2026-02-20,South,Bike,High,Home,40,23.77137794329568,1.059269998121477,2.614962542847079,79.07147906071076,False
2026-02-23,East,Van,Low,Grocery,37,14.817286074646743,1.5666614897527145,1.5195418721645415,48.369160024114834,True
2026-01-08,South,Bike,High,Electronics,41,12.647229074237394,0.8026517840440206,1.9244463613998717,57.25055915303259,False
2026-01-27,South,Truck,Medium,Clothing,38,28.566069197035876,4.16727360918723,1.990737108500012,83.47120989222238,True
2026-01-27,South,Truck,Medium,Home,39,15.587891605650707,1.930440027370015,1.7635957025119944,52.128060037688535,False
2026-04-08,North,Bike,Low,Grocery,38,25.903119784805124,2.0042583129767197,1.0564576697982246,63.829096722981845,True
2026-01-21,North,Truck,Medium,Electronics,39,34.0392001478569,5.547930250610954,2.493410863087727,94.7049320573982,False
2026-01-30,South,Truck,Low,Clothing,45,18.010914602721932,2.545245616004777,1.121556267171639,57.78913414153708,True
2026-04-07,South,Truck,Medium,Clothing,46,42.0943347113242,6.623467645976376,2.4330623463751397,106.35894676870784,False
2026-01-28,South,Truck,Low,Home,49,15.083743911503106,1.6726199058301363,1.3595284656063602,47.10628875368514,True
2026-04-21,East,Van,High,Home,27,32.911752808408615,2.5660521066232445,2.952199260213637,78.9802005050791,False
2026-03-05,East,Van,High,Home,59,27.82280563019126,3.409254480535093,2.308734131950705,83.08062614890437,False
2026-04-07,North,Truck,Medium,Electronics,40,34.74685724951536,5.489060886792574,2.567312322955116,84.65032485408537,False
2026-03-10,West,Truck,Low,Electronics,45,13.954221497762791,2.141438220885156,0.9221486642423788,45.21261033826677,True
2026-03-02,South,Bike,Low,Home,33,44.763188252582495,2.566671096057866,2.010502399409858,98.46942417365288,True
2026-02-17,East,Truck,Medium,Grocery,40,22.39102424595385,4.922368004636713,1.909959024697741,70.07905842451237,False
2026-01-19,East,Bike,Medium,Clothing,52,30.08983145369353,2.0460336087635405,1.9908853700314424,78.7085243640323,True
2026-01-04,West,Van,Low,Clothing,42,37.000387400518505,3.41459255718578,1.4001086651392276,83.01760697384968,True
2026-02-04,East,Van,Medium,Electronics,33,18.55804139254306,1.1924249698528748,1.8171672060147808,56.57105698918394,False
2026-03-05,East,Van,High,Clothing,38,31.431537266524607,3.774852506496821,2.9063019220620223,81.53445376864794,False
2026-02-18,East,Truck,Medium,Grocery,48,17.056773193006563,3.02904297931952,1.981272384468624,47.40020994927059,False
2026-01-17,North,Bike,Medium,Clothing,40,36.57265422412056,2.270273327724329,1.8062278858343943,89.46241251666254,True
2026-02-13,North,Van,High,Electronics,41,17.158373418941395,1.4358336450841194,1.8731048786091404,63.92329033585428,False
2026-04-02,East,Bike,Low,Electronics,43,24.346562842461832,1.5025393817831896,1.4760157067955522,66.13644318168298,True
2026-01-30,South,Van,Medium,Grocery,41,26.75508630910764,2.4837787365217427,2.332773384093533,69.89136617407299,False
2026-04-03,East,Truck,High,Grocery,28,31.058697927503538,5.1123500274724805,3.462745994751429,88.03346928338183,False
2026-02-15,North,Truck,Low,Clothing,49,41.71628677583891,6.908220058527585,2.02092914042451,108.50720244963571,True
2026-04-27,South,Van,Medium,Clothing,34,19.9322790934696,1.8483265633410169,1.965375522667684,58.2446083147721,False
2026-01-06,South,Truck,Medium,Electronics,41,34.24861296846246,5.817849582658622,2.8286925852135427,93.56383079597856,False
2026-04-09,South,Van,Medium,Grocery,37,41.73232603770723,4.433577813762478,2.5680266576153907,98.87835441918268,False
2026-04-15,East,Van,Medium,Grocery,47,25.491600247784252,2.89796097161624,2.32005320496924,74.84907984297776,False
2026-02-06,South,Van,High,Grocery,33,19.048805248917372,1.4107895374754622,2.150043312795517,65.04503445300777,False
2026-01-24,South,Van,High,Clothing,42,8.429696345082375,0.9896146439133542,1.946069743529963,52.409944983707724,False
2026-04-03,South,Van,Low,Grocery,44,40.94948190669956,3.995682625866853,1.9627933275940088,99.53965040387745,True
2026-04-23,South,Truck,High,Electronics,36,21.800001030680725,3.5925852140618906,2.488648458634604,66.17959679277257,False
2026-02-15,East,Truck,Low,Electronics,37,14.98777350692504,2.983328094916449,1.272905252082439,50.21601527997655,True
2026-02-22,North,Truck,Medium,Clothing,47,11.775029242112137,1.9554136267197395,1.1927528273440182,59.65629636438633,True
2026-04-05,East,Van,Medium,Home,40,14.971072286489628,1.1665778821864785,1.564559381191284,61.323735511698914,True
2026-04-09,East,Truck,Medium,Clothing,37,32.277347639044486,5.284898625351809,2.3364368354876963,76.77695914576775,False
2026-03-01,East,Van,Medium,Home,39,33.520816749072644,3.7004906942571,2.482413443460473,83.96430657215738,False
2026-04-07,East,Van,High,Grocery,51,29.869096843099825,4.06262595440562,3.3985940307723403,92.21713934597486,False
2026-04-26,West,Bike,Medium,Clothing,38,25.19104044618028,1.49979280694534,1.9371184910328028,75.00325328818492,True
2026-03-04,West,Van,Medium,Electronics,31,12.79031469448798,1.0795192968704068,1.6553917694083324,55.38066038267281,True
2026-03-26,South,Truck,Low,Grocery,32,17.430531486881573,3.0485209320075137,1.0155401185727453,55.89875324550293,True
2026-02-01,North,Truck,High,Electronics,41,14.04042530386852,2.118810789562104,2.187573535089095,64.00242496097513,False
2026-03-28,South,Van,High,Grocery,37,29.155389049736385,3.0974287955926187,2.768279936981383,85.2648351367272,False
2026-02-02,South,Van,High,Clothing,44,14.430187690244662,1.097355493806691,2.4262541181933925,70.58545630751867,False
2026-03-08,East,Van,Low,Home,30,17.571785000517668,1.789941759292819,1.4226997567297497,51.527210853646295,True
2026-01-18,West,Bike,Low,Grocery,43,22.34861481301344,1.2430359285864354,1.6084089570535531,64.92130877489693,True
2026-01-25,North,Van,Low,Home,32,8.971798622132876,0.884281951242357,0.8179477170750318,35.791443702717416,True
2026-04-16,North,Van,Low,Grocery,44,24.42094287756762,2.2982996890507303,1.2807903631594726,62.11235262620775,True
2026-04-05,North,Van,Medium,Electronics,36,23.03562407068017,2.548443636076801,1.226423838267412,69.41000081484617,True
2026-02-23,East,Truck,High,Electronics,33,34.65788231365522,4.956409171037734,3.265290340278064,87.33878625645632,False
2026-02-27,East,Van,Medium,Grocery,37,16.62121009469623,1.2236794897073064,2.1777287739980604,57.83444763229237,False
2026-03-08,North,Van,Low,Home,35,12.30724033518898,1.611551512021741,1.0238620719392844,54.96496907216397,True
2026-04-14,West,Truck,Low,Clothing,33,20.63346315367844,3.476174368959436,0.9037266397345216,67.02155640006568,True
2026-02-15,West,Bike,Low,Clothing,42,14.117178359075854,0.5,0.9439172440568158,62.76185035000909,True
2026-01-24,North,Van,Low,Electronics,25,24.35239132631812,1.7337013183687944,1.6268004921432355,70.93446909778869,True
2026-04-24,East,Van,Low,Clothing,40,7.260586243560546,0.5,1.1743043627826515,52.4689996364463,True
2026-02-01,East,Van,Low,Electronics,51,18.55189136960447,1.8902140462955304,1.6009855553280044,63.21807996194974,True
2026-02-16,South,Truck,High,Clothing,39,15.644654971600024,2.9443788292424813,2.8202207065557783,58.65411229275712,False
2026-03-27,North,Van,High,Grocery,42,29.10981369377462,2.9877953823307006,2.497693851538956,79.87824837792326,False
2026-01-23,North,Truck,Medium,Electronics,42,16.704917613371713,2.243049758145001,1.7229024336300949,66.63427533793376,True
2026-03-07,North,Bike,Medium,Electronics,31,8.375138172613509,0.5274964025811203,1.2939033057383105,43.91959668160304,True
2026-01-27,West,Truck,High,Grocery,31,22.183619127589065,3.387153712913994,2.7164230927359267,71.69526722699312,False
2026-04-16,West,Van,Low,Electronics,37,26.878975262470583,2.200839114205562,1.5513981662882372,67.27705621706033,True
2026-01-02,North,Bike,Low,Clothing,45,21.559153260653467,0.5669751311225206,0.9531008630569028,61.87081785576646,True
2026-03-31,North,Truck,High,Clothing,43,18.49809498702803,2.2605158470374622,2.2092790882607907,70.63084367877806,False
2026-01-17,North,Truck,Low,Electronics,47,17.955941094741636,3.899104060393525,0.9519741620033364,53.71559124622935,True
2026-04-14,North,Van,Medium,Clothing,43,25.016532291978304,3.013727538780848,1.354022059333631,74.10131738160685,True
2026-02-02,West,Bike,Medium,Home,39,15.994961256844066,0.6125506427855105,1.812245639443646,65.26759092378396,False
